Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22198 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss nan
step    1/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 8.57e-07 | 3914.05 ms | 34.5% bf16 MFU | 133950 tok/s
step 4766/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3671.47 ms | 36.8% bf16 MFU | 142814 tok/s
step 4767/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3648.74 ms | 37.0% bf16 MFU | 142858 tok/s
step 4768/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3792.16 ms | 35.6% bf16 MFU | 142628 tok/s
step 4769/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3684.63 ms | 36.6% bf16 MFU | 142611 tok/s
step 4770/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3771.40 ms | 35.8% bf16 MFU | 142431 tok/s
step 4771/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3643.31 ms | 37.1% bf16 MFU | 142505 tok/s
step 4772/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3633.57 ms | 37.2% bf16 MFU | 142594 tok/s
step 4773/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3649.34 ms | 37.0% bf16 MFU | 142648 tok/s
step 4774/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3633.24 ms | 37.2% bf16 MFU | 142731 tok/s
step 4775/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.34e-04 | 3628.78 ms | 37.2% bf16 MFU | 142818 tok/s
step 4776/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3638.02 ms | 37.1% bf16 MFU | 142883 tok/s
step 4777/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3635.99 ms | 37.1% bf16 MFU | 142948 tok/s
step 4778/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3625.34 ms | 37.2% bf16 MFU | 143032 tok/s
step 4779/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3631.14 ms | 37.2% bf16 MFU | 143100 tok/s
step 4780/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3746.88 ms | 36.0% bf16 MFU | 142941 tok/s
step 4781/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3626.22 ms | 37.2% bf16 MFU | 143023 tok/s
step 4782/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3637.37 ms | 37.1% bf16 MFU | 143079 tok/s
step 4783/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3716.87 ms | 36.3% bf16 MFU | 142978 tok/s
step 4784/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3645.57 ms | 37.0% bf16 MFU | 143020 tok/s
step 4785/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3645.76 ms | 37.0% bf16 MFU | 143059 tok/s
step 4786/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3636.58 ms | 37.1% bf16 MFU | 143115 tok/s
step 4787/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3763.92 ms | 35.9% bf16 MFU | 142923 tok/s
step 4788/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3623.88 ms | 37.3% bf16 MFU | 143011 tok/s
step 4789/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3671.39 ms | 36.8% bf16 MFU | 143001 tok/s
step 4790/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3628.58 ms | 37.2% bf16 MFU | 143075 tok/s
step 4791/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3667.68 ms | 36.8% bf16 MFU | 143069 tok/s
step 4792/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3634.87 ms | 37.1% bf16 MFU | 143127 tok/s
step 4793/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3675.61 ms | 36.7% bf16 MFU | 143103 tok/s
step 4794/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3644.18 ms | 37.1% bf16 MFU | 143141 tok/s
step 4795/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3639.91 ms | 37.1% bf16 MFU | 143186 tok/s
step 4796/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3657.24 ms | 36.9% bf16 MFU | 143195 tok/s
step 4797/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3636.78 ms | 37.1% bf16 MFU | 143243 tok/s
step 4798/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3638.44 ms | 37.1% bf16 MFU | 143286 tok/s
step 4799/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3650.09 ms | 37.0% bf16 MFU | 143303 tok/s
step 4800/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3634.65 ms | 37.1% bf16 MFU | 143350 tok/s
step 4801/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3631.14 ms | 37.2% bf16 MFU | 143402 tok/s
step 4802/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3627.98 ms | 37.2% bf16 MFU | 143458 tok/s
step 4803/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3636.66 ms | 37.1% bf16 MFU | 143493 tok/s
step 4804/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3648.32 ms | 37.0% bf16 MFU | 143504 tok/s
step 4805/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3643.52 ms | 37.1% bf16 MFU | 143524 tok/s
step 4806/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3705.53 ms | 36.4% bf16 MFU | 143422 tok/s
step 4807/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.33e-04 | 3624.78 ms | 37.2% bf16 MFU | 143483 tok/s
step 4808/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3641.52 ms | 37.1% bf16 MFU | 143507 tok/s
step 4809/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3627.76 ms | 37.2% bf16 MFU | 143558 tok/s
step 4810/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3634.62 ms | 37.1% bf16 MFU | 143592 tok/s
step 4811/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3657.36 ms | 36.9% bf16 MFU | 143580 tok/s
step 4812/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3628.15 ms | 37.2% bf16 MFU | 143627 tok/s
step 4813/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3644.85 ms | 37.0% bf16 MFU | 143638 tok/s
step 4814/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3666.27 ms | 36.8% bf16 MFU | 143606 tok/s
step 4815/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3639.78 ms | 37.1% bf16 MFU | 143628 tok/s
step 4816/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3650.33 ms | 37.0% bf16 MFU | 143628 tok/s
step 4817/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3646.87 ms | 37.0% bf16 MFU | 143635 tok/s
step 4818/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3638.14 ms | 37.1% bf16 MFU | 143658 tok/s
step 4819/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3634.60 ms | 37.1% bf16 MFU | 143688 tok/s
step 4820/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3619.99 ms | 37.3% bf16 MFU | 143745 tok/s
step 4821/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3634.18 ms | 37.2% bf16 MFU | 143771 tok/s
step 4822/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3642.02 ms | 37.1% bf16 MFU | 143780 tok/s
step 4823/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3665.10 ms | 36.8% bf16 MFU | 143744 tok/s
step 4824/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3631.35 ms | 37.2% bf16 MFU | 143775 tok/s
step 4825/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3619.97 ms | 37.3% bf16 MFU | 143828 tok/s
step 4826/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3665.57 ms | 36.8% bf16 MFU | 143788 tok/s
step 4827/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3644.83 ms | 37.0% bf16 MFU | 143791 tok/s
step 4828/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3657.38 ms | 36.9% bf16 MFU | 143769 tok/s
step 4829/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3640.78 ms | 37.1% bf16 MFU | 143781 tok/s
step 4830/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3730.09 ms | 36.2% bf16 MFU | 143620 tok/s
step 4831/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3639.37 ms | 37.1% bf16 MFU | 143642 tok/s
step 4832/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3662.24 ms | 36.9% bf16 MFU | 143618 tok/s
step 4833/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3649.48 ms | 37.0% bf16 MFU | 143620 tok/s
step 4834/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3640.47 ms | 37.1% bf16 MFU | 143640 tok/s
step 4835/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 4129.98 ms | 32.7% bf16 MFU | 142805 tok/s
step 4836/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3623.56 ms | 37.3% bf16 MFU | 142899 tok/s
step 4837/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3616.11 ms | 37.3% bf16 MFU | 143004 tok/s
step 4838/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3643.84 ms | 37.1% bf16 MFU | 143048 tok/s
step 4839/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.32e-04 | 3622.83 ms | 37.3% bf16 MFU | 143131 tok/s
step 4840/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3618.92 ms | 37.3% bf16 MFU | 143218 tok/s
step 4841/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3647.73 ms | 37.0% bf16 MFU | 143244 tok/s
step 4842/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3624.23 ms | 37.3% bf16 MFU | 143315 tok/s
step 4843/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3639.54 ms | 37.1% bf16 MFU | 143352 tok/s
step 4844/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3648.85 ms | 37.0% bf16 MFU | 143368 tok/s
step 4845/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3640.81 ms | 37.1% bf16 MFU | 143400 tok/s
step 4846/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3670.93 ms | 36.8% bf16 MFU | 143371 tok/s
step 4847/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3639.86 ms | 37.1% bf16 MFU | 143405 tok/s
step 4848/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3648.77 ms | 37.0% bf16 MFU | 143419 tok/s
step 4849/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3668.37 ms | 36.8% bf16 MFU | 143394 tok/s
step 4850/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3607.21 ms | 37.4% bf16 MFU | 143491 tok/s
step 4851/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3670.23 ms | 36.8% bf16 MFU | 143459 tok/s
step 4852/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3635.26 ms | 37.1% bf16 MFU | 143498 tok/s
step 4853/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3629.51 ms | 37.2% bf16 MFU | 143545 tok/s
step 4854/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3645.61 ms | 37.0% bf16 MFU | 143559 tok/s
step 4855/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3626.24 ms | 37.2% bf16 MFU | 143610 tok/s
step 4856/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3632.41 ms | 37.2% bf16 MFU | 143646 tok/s
step 4857/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3619.83 ms | 37.3% bf16 MFU | 143706 tok/s
step 4858/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3645.93 ms | 37.0% bf16 MFU | 143710 tok/s
step 4859/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3679.60 ms | 36.7% bf16 MFU | 143649 tok/s
step 4860/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3633.48 ms | 37.2% bf16 MFU | 143681 tok/s
step 4861/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3621.48 ms | 37.3% bf16 MFU | 143736 tok/s
step 4862/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3662.28 ms | 36.9% bf16 MFU | 143707 tok/s
step 4863/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3628.34 ms | 37.2% bf16 MFU | 143747 tok/s
step 4864/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3633.01 ms | 37.2% bf16 MFU | 143775 tok/s
step 4865/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3646.06 ms | 37.0% bf16 MFU | 143776 tok/s
step 4866/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3635.72 ms | 37.1% bf16 MFU | 143797 tok/s
step 4867/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3638.75 ms | 37.1% bf16 MFU | 143812 tok/s
step 4868/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3641.63 ms | 37.1% bf16 MFU | 143820 tok/s
step 4869/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3633.68 ms | 37.2% bf16 MFU | 143843 tok/s
step 4870/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.31e-04 | 3623.85 ms | 37.3% bf16 MFU | 143885 tok/s
step 4871/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3624.86 ms | 37.2% bf16 MFU | 143922 tok/s
step 4872/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3645.92 ms | 37.0% bf16 MFU | 143916 tok/s
step 4873/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 4160.44 ms | 32.5% bf16 MFU | 143021 tok/s
step 4874/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 4083.28 ms | 33.1% bf16 MFU | 142290 tok/s
step 4875/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3941.46 ms | 34.3% bf16 MFU | 141827 tok/s
step 4876/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3983.70 ms | 33.9% bf16 MFU | 141316 tok/s
step 4877/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3795.45 ms | 35.6% bf16 MFU | 141157 tok/s
step 4878/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3629.08 ms | 37.2% bf16 MFU | 141322 tok/s
step 4879/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3698.77 ms | 36.5% bf16 MFU | 141343 tok/s
step 4880/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3632.11 ms | 37.2% bf16 MFU | 141494 tok/s
step 4881/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3663.57 ms | 36.9% bf16 MFU | 141574 tok/s
step 4882/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3736.81 ms | 36.1% bf16 MFU | 141511 tok/s
step 4883/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3611.63 ms | 37.4% bf16 MFU | 141694 tok/s
step 4884/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3789.36 ms | 35.6% bf16 MFU | 141527 tok/s
step 4885/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3642.63 ms | 37.1% bf16 MFU | 141647 tok/s
step 4886/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3681.34 ms | 36.7% bf16 MFU | 141686 tok/s
step 4887/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3682.44 ms | 36.7% bf16 MFU | 141720 tok/s
step 4888/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3667.44 ms | 36.8% bf16 MFU | 141782 tok/s
step 4889/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3638.53 ms | 37.1% bf16 MFU | 141898 tok/s
step 4890/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3614.67 ms | 37.4% bf16 MFU | 142055 tok/s
step 4891/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3657.48 ms | 36.9% bf16 MFU | 142119 tok/s
step 4892/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3627.60 ms | 37.2% bf16 MFU | 142240 tok/s
step 4893/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3962.45 ms | 34.1% bf16 MFU | 141744 tok/s
step 4894/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3629.12 ms | 37.2% bf16 MFU | 141880 tok/s
step 4895/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3632.04 ms | 37.2% bf16 MFU | 142003 tok/s
step 4896/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3640.99 ms | 37.1% bf16 MFU | 142103 tok/s
step 4897/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3690.28 ms | 36.6% bf16 MFU | 142101 tok/s
step 4898/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3630.86 ms | 37.2% bf16 MFU | 142216 tok/s
step 4899/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3691.46 ms | 36.6% bf16 MFU | 142207 tok/s
step 4900/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3625.94 ms | 37.2% bf16 MFU | 142326 tok/s
step 4901/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.30e-04 | 3623.41 ms | 37.3% bf16 MFU | 142445 tok/s
step 4902/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3638.47 ms | 37.1% bf16 MFU | 142527 tok/s
step 4903/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3711.47 ms | 36.4% bf16 MFU | 142464 tok/s
step 4904/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3634.65 ms | 37.1% bf16 MFU | 142553 tok/s
step 4905/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3629.21 ms | 37.2% bf16 MFU | 142648 tok/s
step 4906/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3630.90 ms | 37.2% bf16 MFU | 142736 tok/s
step 4907/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3622.25 ms | 37.3% bf16 MFU | 142836 tok/s
step 4908/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3636.84 ms | 37.1% bf16 MFU | 142902 tok/s
step 4909/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3620.35 ms | 37.3% bf16 MFU | 142998 tok/s
step 4910/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3615.85 ms | 37.3% bf16 MFU | 143098 tok/s
step 4911/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3626.60 ms | 37.2% bf16 MFU | 143171 tok/s
step 4912/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3630.93 ms | 37.2% bf16 MFU | 143233 tok/s
step 4913/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3643.12 ms | 37.1% bf16 MFU | 143267 tok/s
step 4914/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3636.44 ms | 37.1% bf16 MFU | 143312 tok/s
step 4915/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3631.37 ms | 37.2% bf16 MFU | 143365 tok/s
step 4916/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3638.25 ms | 37.1% bf16 MFU | 143402 tok/s
step 4917/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3633.76 ms | 37.2% bf16 MFU | 143446 tok/s
step 4918/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3625.24 ms | 37.2% bf16 MFU | 143505 tok/s
step 4919/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3619.07 ms | 37.3% bf16 MFU | 143573 tok/s
step 4920/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3635.97 ms | 37.1% bf16 MFU | 143604 tok/s
step 4921/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3626.23 ms | 37.2% bf16 MFU | 143653 tok/s
step 4922/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3638.25 ms | 37.1% bf16 MFU | 143676 tok/s
step 4923/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3626.52 ms | 37.2% bf16 MFU | 143720 tok/s
step 4924/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3638.94 ms | 37.1% bf16 MFU | 143738 tok/s
step 4925/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3615.15 ms | 37.3% bf16 MFU | 143803 tok/s
step 4926/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3636.37 ms | 37.1% bf16 MFU | 143821 tok/s
step 4927/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3707.42 ms | 36.4% bf16 MFU | 143701 tok/s
step 4928/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3642.33 ms | 37.1% bf16 MFU | 143713 tok/s
step 4929/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3628.15 ms | 37.2% bf16 MFU | 143753 tok/s
step 4930/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3640.47 ms | 37.1% bf16 MFU | 143766 tok/s
step 4931/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3634.96 ms | 37.1% bf16 MFU | 143789 tok/s
step 4932/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.29e-04 | 3647.02 ms | 37.0% bf16 MFU | 143788 tok/s
step 4933/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.28e-04 | 3629.39 ms | 37.2% bf16 MFU | 143821 tok/s
step 4934/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 5.28e-04 | 3645.47 ms | 37.0% bf16 MFU | 143821 tok/s
