Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22198 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss nan
step    1/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 8.57e-07 | 3788.44 ms | 35.6% bf16 MFU | 138391 tok/s
step  156/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.34e-04 | 3597.34 ms | 37.5% bf16 MFU | 146037 tok/s
step  157/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.35e-04 | 3591.33 ms | 37.6% bf16 MFU | 146035 tok/s
step  158/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.35e-04 | 3594.00 ms | 37.6% bf16 MFU | 146027 tok/s
step  159/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.36e-04 | 3602.26 ms | 37.5% bf16 MFU | 146003 tok/s
step  160/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.37e-04 | 3587.01 ms | 37.6% bf16 MFU | 146011 tok/s
step  161/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.38e-04 | 3593.32 ms | 37.6% bf16 MFU | 146006 tok/s
step  162/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.39e-04 | 3594.62 ms | 37.6% bf16 MFU | 145998 tok/s
step  163/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.40e-04 | 3593.37 ms | 37.6% bf16 MFU | 145993 tok/s
step  164/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.41e-04 | 3589.05 ms | 37.6% bf16 MFU | 145998 tok/s
step  165/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.41e-04 | 3585.61 ms | 37.7% bf16 MFU | 146009 tok/s
step  166/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.42e-04 | 3587.43 ms | 37.6% bf16 MFU | 146016 tok/s
step  167/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.43e-04 | 3584.52 ms | 37.7% bf16 MFU | 146028 tok/s
step  168/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.44e-04 | 3585.91 ms | 37.7% bf16 MFU | 146037 tok/s
step  169/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.45e-04 | 3584.63 ms | 37.7% bf16 MFU | 146048 tok/s
step  170/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.46e-04 | 3594.11 ms | 37.6% bf16 MFU | 146040 tok/s
step  171/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.47e-04 | 3595.89 ms | 37.5% bf16 MFU | 146028 tok/s
step  172/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.47e-04 | 3586.50 ms | 37.6% bf16 MFU | 146035 tok/s
step  173/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.48e-04 | 3597.97 ms | 37.5% bf16 MFU | 146020 tok/s
step  174/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.49e-04 | 3588.66 ms | 37.6% bf16 MFU | 146023 tok/s
step  175/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.50e-04 | 3594.26 ms | 37.6% bf16 MFU | 146016 tok/s
step  176/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.51e-04 | 3584.44 ms | 37.7% bf16 MFU | 146028 tok/s
step  177/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.52e-04 | 3592.49 ms | 37.6% bf16 MFU | 146024 tok/s
step  178/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.53e-04 | 3586.13 ms | 37.6% bf16 MFU | 146033 tok/s
step  179/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.53e-04 | 3587.75 ms | 37.6% bf16 MFU | 146038 tok/s
step  180/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.54e-04 | 3586.60 ms | 37.6% bf16 MFU | 146045 tok/s
step  181/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.55e-04 | 3591.73 ms | 37.6% bf16 MFU | 146041 tok/s
step  182/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.56e-04 | 3588.55 ms | 37.6% bf16 MFU | 146044 tok/s
step  183/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.57e-04 | 3586.77 ms | 37.6% bf16 MFU | 146050 tok/s
step  184/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.58e-04 | 3586.40 ms | 37.6% bf16 MFU | 146057 tok/s
step  185/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.59e-04 | 3585.21 ms | 37.7% bf16 MFU | 146066 tok/s
step  186/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.59e-04 | 3585.28 ms | 37.7% bf16 MFU | 146075 tok/s
step  187/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.60e-04 | 3594.03 ms | 37.6% bf16 MFU | 146065 tok/s
step  188/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.61e-04 | 3597.42 ms | 37.5% bf16 MFU | 146048 tok/s
step  189/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.62e-04 | 3587.00 ms | 37.6% bf16 MFU | 146054 tok/s
step  190/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.63e-04 | 3589.88 ms | 37.6% bf16 MFU | 146054 tok/s
step  191/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.64e-04 | 3651.17 ms | 37.0% bf16 MFU | 145931 tok/s
step  192/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.65e-04 | 3624.27 ms | 37.3% bf16 MFU | 145867 tok/s
step  193/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.65e-04 | 3603.48 ms | 37.5% bf16 MFU | 145849 tok/s
step  194/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.66e-04 | 3611.37 ms | 37.4% bf16 MFU | 145815 tok/s
step  195/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.67e-04 | 3594.10 ms | 37.6% bf16 MFU | 145818 tok/s
step  196/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.68e-04 | 3613.33 ms | 37.4% bf16 MFU | 145782 tok/s
step  197/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.69e-04 | 3594.24 ms | 37.6% bf16 MFU | 145786 tok/s
step  198/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.70e-04 | 3608.48 ms | 37.4% bf16 MFU | 145762 tok/s
step  199/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.71e-04 | 3602.49 ms | 37.5% bf16 MFU | 145750 tok/s
step  200/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.71e-04 | 3599.60 ms | 37.5% bf16 MFU | 145745 tok/s
step  201/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.72e-04 | 3589.97 ms | 37.6% bf16 MFU | 145760 tok/s
step  202/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.73e-04 | 3595.59 ms | 37.6% bf16 MFU | 145763 tok/s
step  203/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.74e-04 | 3601.80 ms | 37.5% bf16 MFU | 145753 tok/s
step  204/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.75e-04 | 3604.38 ms | 37.5% bf16 MFU | 145738 tok/s
step  205/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.76e-04 | 3591.26 ms | 37.6% bf16 MFU | 145751 tok/s
step  206/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.77e-04 | 3594.13 ms | 37.6% bf16 MFU | 145757 tok/s
step  207/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.77e-04 | 3587.56 ms | 37.6% bf16 MFU | 145776 tok/s
step  208/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.78e-04 | 3607.83 ms | 37.4% bf16 MFU | 145753 tok/s
step  209/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.79e-04 | 3595.63 ms | 37.6% bf16 MFU | 145756 tok/s
step  210/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.80e-04 | 3603.19 ms | 37.5% bf16 MFU | 145744 tok/s
step  211/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.81e-04 | 3604.61 ms | 37.5% bf16 MFU | 145729 tok/s
step  212/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.82e-04 | 3604.00 ms | 37.5% bf16 MFU | 145716 tok/s
step  213/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.83e-04 | 3597.91 ms | 37.5% bf16 MFU | 145717 tok/s
step  214/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.83e-04 | 3595.14 ms | 37.6% bf16 MFU | 145722 tok/s
step  215/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.84e-04 | 3589.81 ms | 37.6% bf16 MFU | 145739 tok/s
step  216/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.85e-04 | 3606.84 ms | 37.4% bf16 MFU | 145720 tok/s
step  217/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.86e-04 | 3602.59 ms | 37.5% bf16 MFU | 145710 tok/s
step  218/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.87e-04 | 3593.26 ms | 37.6% bf16 MFU | 145720 tok/s
step  219/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.88e-04 | 3597.17 ms | 37.5% bf16 MFU | 145722 tok/s
step  220/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.89e-04 | 3597.51 ms | 37.5% bf16 MFU | 145722 tok/s
step  221/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.89e-04 | 3593.75 ms | 37.6% bf16 MFU | 145731 tok/s
step  222/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.90e-04 | 3589.84 ms | 37.6% bf16 MFU | 145747 tok/s
step  223/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.91e-04 | 3589.83 ms | 37.6% bf16 MFU | 145762 tok/s
step  224/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.92e-04 | 3595.61 ms | 37.6% bf16 MFU | 145764 tok/s
step  225/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.93e-04 | 3598.42 ms | 37.5% bf16 MFU | 145761 tok/s
step  226/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.94e-04 | 3606.32 ms | 37.4% bf16 MFU | 145742 tok/s
step  227/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.95e-04 | 3593.64 ms | 37.6% bf16 MFU | 145750 tok/s
step  228/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.95e-04 | 3605.81 ms | 37.4% bf16 MFU | 145732 tok/s
step  229/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.96e-04 | 3598.29 ms | 37.5% bf16 MFU | 145731 tok/s
step  230/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.97e-04 | 3597.12 ms | 37.5% bf16 MFU | 145732 tok/s
step  231/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.98e-04 | 3588.95 ms | 37.6% bf16 MFU | 145749 tok/s
step  232/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 1.99e-04 | 3609.45 ms | 37.4% bf16 MFU | 145725 tok/s
step  233/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.00e-04 | 3603.03 ms | 37.5% bf16 MFU | 145714 tok/s
step  234/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.01e-04 | 3599.81 ms | 37.5% bf16 MFU | 145710 tok/s
step  235/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.01e-04 | 3587.35 ms | 37.6% bf16 MFU | 145732 tok/s
step  236/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.02e-04 | 3602.95 ms | 37.5% bf16 MFU | 145722 tok/s
step  237/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.03e-04 | 3598.37 ms | 37.5% bf16 MFU | 145721 tok/s
step  238/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.04e-04 | 3600.99 ms | 37.5% bf16 MFU | 145714 tok/s
step  239/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.05e-04 | 3590.43 ms | 37.6% bf16 MFU | 145730 tok/s
step  240/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.06e-04 | 3589.62 ms | 37.6% bf16 MFU | 145746 tok/s
step  241/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.07e-04 | 3639.84 ms | 37.1% bf16 MFU | 145661 tok/s
step  242/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.07e-04 | 3594.57 ms | 37.6% bf16 MFU | 145671 tok/s
step  243/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.08e-04 | 3596.85 ms | 37.5% bf16 MFU | 145675 tok/s
step  244/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.09e-04 | 3595.81 ms | 37.5% bf16 MFU | 145682 tok/s
step  245/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.10e-04 | 3590.43 ms | 37.6% bf16 MFU | 145699 tok/s
step  246/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.11e-04 | 3593.53 ms | 37.6% bf16 MFU | 145709 tok/s
step  247/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.12e-04 | 3600.09 ms | 37.5% bf16 MFU | 145705 tok/s
step  248/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.13e-04 | 3592.86 ms | 37.6% bf16 MFU | 145716 tok/s
step  249/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.13e-04 | 3605.71 ms | 37.4% bf16 MFU | 145700 tok/s
step  250/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.14e-04 | 3594.68 ms | 37.6% bf16 MFU | 145708 tok/s
val loss nan
evaluating HellaSwag: 0/1256evaluating HellaSwag: 10/1256evaluating HellaSwag: 20/1256evaluating HellaSwag: 30/1256evaluating HellaSwag: 40/1256evaluating HellaSwag: 50/1256evaluating HellaSwag: 60/1256evaluating HellaSwag: 70/1256evaluating HellaSwag: 80/1256evaluating HellaSwag: 90/1256evaluating HellaSwag: 100/1256evaluating HellaSwag: 110/1256evaluating HellaSwag: 120/1256evaluating HellaSwag: 130/1256evaluating HellaSwag: 140/1256evaluating HellaSwag: 150/1256evaluating HellaSwag: 160/1256evaluating HellaSwag: 170/1256evaluating HellaSwag: 180/1256evaluating HellaSwag: 190/1256evaluating HellaSwag: 200/1256evaluating HellaSwag: 210/1256evaluating HellaSwag: 220/1256evaluating HellaSwag: 230/1256evaluating HellaSwag: 240/1256evaluating HellaSwag: 250/1256evaluating HellaSwag: 260/1256evaluating HellaSwag: 270/1256evaluating HellaSwag: 280/1256evaluating HellaSwag: 290/1256evaluating HellaSwag: 300/1256evaluating HellaSwag: 310/1256evaluating HellaSwag: 320/1256evaluating HellaSwag: 330/1256evaluating HellaSwag: 340/1256evaluating HellaSwag: 350/1256evaluating HellaSwag: 360/1256evaluating HellaSwag: 370/1256evaluating HellaSwag: 380/1256evaluating HellaSwag: 390/1256evaluating HellaSwag: 400/1256evaluating HellaSwag: 410/1256evaluating HellaSwag: 420/1256evaluating HellaSwag: 430/1256evaluating HellaSwag: 440/1256evaluating HellaSwag: 450/1256evaluating HellaSwag: 460/1256evaluating HellaSwag: 470/1256evaluating HellaSwag: 480/1256evaluating HellaSwag: 490/1256evaluating HellaSwag: 500/1256evaluating HellaSwag: 510/1256evaluating HellaSwag: 520/1256evaluating HellaSwag: 530/1256evaluating HellaSwag: 540/1256evaluating HellaSwag: 550/1256evaluating HellaSwag: 560/1256evaluating HellaSwag: 570/1256evaluating HellaSwag: 580/1256evaluating HellaSwag: 590/1256evaluating HellaSwag: 600/1256evaluating HellaSwag: 610/1256evaluating HellaSwag: 620/1256evaluating HellaSwag: 630/1256evaluating HellaSwag: 640/1256evaluating HellaSwag: 650/1256evaluating HellaSwag: 660/1256evaluating HellaSwag: 670/1256evaluating HellaSwag: 680/1256evaluating HellaSwag: 690/1256evaluating HellaSwag: 700/1256evaluating HellaSwag: 710/1256evaluating HellaSwag: 720/1256evaluating HellaSwag: 730/1256evaluating HellaSwag: 740/1256evaluating HellaSwag: 750/1256evaluating HellaSwag: 760/1256evaluating HellaSwag: 770/1256evaluating HellaSwag: 780/1256evaluating HellaSwag: 790/1256evaluating HellaSwag: 800/1256evaluating HellaSwag: 810/1256evaluating HellaSwag: 820/1256evaluating HellaSwag: 830/1256evaluating HellaSwag: 840/1256evaluating HellaSwag: 850/1256evaluating HellaSwag: 860/1256evaluating HellaSwag: 870/1256evaluating HellaSwag: 880/1256evaluating HellaSwag: 890/1256evaluating HellaSwag: 900/1256evaluating HellaSwag: 910/1256evaluating HellaSwag: 920/1256evaluating HellaSwag: 930/1256evaluating HellaSwag: 940/1256evaluating HellaSwag: 950/1256evaluating HellaSwag: 960/1256evaluating HellaSwag: 970/1256evaluating HellaSwag: 980/1256evaluating HellaSwag: 990/1256evaluating HellaSwag: 1000/1256evaluating HellaSwag: 1010/1256evaluating HellaSwag: 1020/1256evaluating HellaSwag: 1030/1256evaluating HellaSwag: 1040/1256evaluating HellaSwag: 1050/1256evaluating HellaSwag: 1060/1256evaluating HellaSwag: 1070/1256evaluating HellaSwag: 1080/1256evaluating HellaSwag: 1090/1256evaluating HellaSwag: 1100/1256evaluating HellaSwag: 1110/1256evaluating HellaSwag: 1120/1256evaluating HellaSwag: 1130/1256evaluating HellaSwag: 1140/1256evaluating HellaSwag: 1150/1256evaluating HellaSwag: 1160/1256evaluating HellaSwag: 1170/1256evaluating HellaSwag: 1180/1256evaluating HellaSwag: 1190/1256evaluating HellaSwag: 1200/1256evaluating HellaSwag: 1210/1256evaluating HellaSwag: 1220/1256evaluating HellaSwag: 1230/1256evaluating HellaSwag: 1240/1256evaluating HellaSwag: 1250/1256HellaSwag: 2515/10042 = 0.250448
step  251/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.15e-04 | 3595.91 ms | 37.5% bf16 MFU | 145713 tok/s
step  252/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.16e-04 | 3601.17 ms | 37.5% bf16 MFU | 145706 tok/s
step  253/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.17e-04 | 3587.55 ms | 37.6% bf16 MFU | 145728 tok/s
step  254/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.18e-04 | 3606.18 ms | 37.4% bf16 MFU | 145711 tok/s
step  255/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.19e-04 | 3595.41 ms | 37.6% bf16 MFU | 145716 tok/s
step  256/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.19e-04 | 3595.83 ms | 37.5% bf16 MFU | 145721 tok/s
step  257/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.20e-04 | 3588.23 ms | 37.6% bf16 MFU | 145740 tok/s
step  258/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.21e-04 | 3592.38 ms | 37.6% bf16 MFU | 145751 tok/s
step  259/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.22e-04 | 3601.25 ms | 37.5% bf16 MFU | 145742 tok/s
step  260/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.23e-04 | 3589.64 ms | 37.6% bf16 MFU | 145758 tok/s
step  261/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.24e-04 | 3596.36 ms | 37.5% bf16 MFU | 145759 tok/s
step  262/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.25e-04 | 3591.06 ms | 37.6% bf16 MFU | 145771 tok/s
step  263/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.25e-04 | 3598.55 ms | 37.5% bf16 MFU | 145767 tok/s
step  264/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.26e-04 | 3588.78 ms | 37.6% bf16 MFU | 145784 tok/s
step  265/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.27e-04 | 3595.16 ms | 37.6% bf16 MFU | 145786 tok/s
step  266/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.28e-04 | 3585.27 ms | 37.7% bf16 MFU | 145808 tok/s
step  267/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.29e-04 | 3588.74 ms | 37.6% bf16 MFU | 145823 tok/s
step  268/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.30e-04 | 3593.41 ms | 37.6% bf16 MFU | 145827 tok/s
step  269/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.31e-04 | 3602.37 ms | 37.5% bf16 MFU | 145812 tok/s
step  270/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.31e-04 | 3585.07 ms | 37.7% bf16 MFU | 145834 tok/s
step  271/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.32e-04 | 3602.18 ms | 37.5% bf16 MFU | 145819 tok/s
step  272/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.33e-04 | 3599.21 ms | 37.5% bf16 MFU | 145812 tok/s
step  273/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.34e-04 | 3592.25 ms | 37.6% bf16 MFU | 145819 tok/s
step  274/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.35e-04 | 3586.73 ms | 37.6% bf16 MFU | 145836 tok/s
step  275/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.36e-04 | 3597.89 ms | 37.5% bf16 MFU | 145831 tok/s
step  276/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.37e-04 | 3584.61 ms | 37.7% bf16 MFU | 145852 tok/s
step  277/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.37e-04 | 3584.39 ms | 37.7% bf16 MFU | 145873 tok/s
step  278/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.38e-04 | 3600.40 ms | 37.5% bf16 MFU | 145860 tok/s
step  279/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.39e-04 | 3592.64 ms | 37.6% bf16 MFU | 145864 tok/s
step  280/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.40e-04 | 3588.95 ms | 37.6% bf16 MFU | 145875 tok/s
step  281/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.41e-04 | 3592.61 ms | 37.6% bf16 MFU | 145878 tok/s
step  282/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.42e-04 | 3602.22 ms | 37.5% bf16 MFU | 145861 tok/s
step  283/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.43e-04 | 3585.62 ms | 37.7% bf16 MFU | 145879 tok/s
step  284/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.43e-04 | 3580.83 ms | 37.7% bf16 MFU | 145906 tok/s
step  285/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.44e-04 | 3604.60 ms | 37.5% bf16 MFU | 145883 tok/s
step  286/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.45e-04 | 3594.31 ms | 37.6% bf16 MFU | 145882 tok/s
step  287/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.46e-04 | 3583.14 ms | 37.7% bf16 MFU | 145904 tok/s
step  288/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.47e-04 | 3597.22 ms | 37.5% bf16 MFU | 145897 tok/s
step  289/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.48e-04 | 3582.16 ms | 37.7% bf16 MFU | 145920 tok/s
step  290/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.49e-04 | 3602.38 ms | 37.5% bf16 MFU | 145901 tok/s
step  291/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.49e-04 | 3594.88 ms | 37.6% bf16 MFU | 145898 tok/s
step  292/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.50e-04 | 3597.17 ms | 37.5% bf16 MFU | 145890 tok/s
step  293/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.51e-04 | 3593.90 ms | 37.6% bf16 MFU | 145890 tok/s
step  294/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.52e-04 | 3581.16 ms | 37.7% bf16 MFU | 145916 tok/s
step  295/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.53e-04 | 3593.00 ms | 37.6% bf16 MFU | 145916 tok/s
step  296/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.54e-04 | 3589.31 ms | 37.6% bf16 MFU | 145924 tok/s
step  297/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.55e-04 | 3634.32 ms | 37.2% bf16 MFU | 145840 tok/s
step  298/19560 | loss     nan (+nanz)| norm    nan (+nanz)| lr 2.55e-04 | 3649.24 ms | 37.0% bf16 MFU | 145732 tok/s
