Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22211 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss 11.007921
step    1/19560 | loss 11.009662 (+nanz)| norm 15.0789 (+nanz)| lr 8.57e-07 | 4230.95 ms | 31.9% bf16 MFU | 123917 tok/s
step 3288/19560 | loss 3.662671 (-0.60z)| norm 0.2854 (-0.07z)| lr 5.73e-04 | 4227.71 ms | 31.9% bf16 MFU | 124128 tok/s
step 3289/19560 | loss 3.764059 (+1.96z)| norm 0.2812 (-0.24z)| lr 5.73e-04 | 4219.12 ms | 32.0% bf16 MFU | 124135 tok/s
step 3290/19560 | loss 3.808385 (+2.95z)| norm 0.3167 (+1.19z)| lr 5.73e-04 | 4215.49 ms | 32.0% bf16 MFU | 124147 tok/s
step 3291/19560 | loss 3.644130 (-1.05z)| norm 0.2942 (+0.28z)| lr 5.73e-04 | 4209.76 ms | 32.1% bf16 MFU | 124167 tok/s
step 3292/19560 | loss 3.710612 (+0.57z)| norm 0.2655 (-0.88z)| lr 5.72e-04 | 4222.81 ms | 32.0% bf16 MFU | 124166 tok/s
step 3293/19560 | loss 3.678175 (-0.22z)| norm 0.2593 (-1.12z)| lr 5.72e-04 | 4205.58 ms | 32.1% bf16 MFU | 124191 tok/s
step 3294/19560 | loss 3.624187 (-1.52z)| norm 0.3118 (+1.03z)| lr 5.72e-04 | 4218.72 ms | 32.0% bf16 MFU | 124195 tok/s
step 3295/19560 | loss 3.669719 (-0.40z)| norm 0.3536 (+2.65z)| lr 5.72e-04 | 4225.10 ms | 32.0% bf16 MFU | 124190 tok/s
step 3296/19560 | loss 3.655546 (-0.73z)| norm 0.3249 (+1.48z)| lr 5.72e-04 | 4217.31 ms | 32.0% bf16 MFU | 124197 tok/s
step 3297/19560 | loss 3.648391 (-0.91z)| norm 0.2845 (-0.15z)| lr 5.72e-04 | 4223.82 ms | 32.0% bf16 MFU | 124193 tok/s
step 3298/19560 | loss 3.664912 (-0.51z)| norm 0.3006 (+0.49z)| lr 5.72e-04 | 4225.14 ms | 32.0% bf16 MFU | 124188 tok/s
step 3299/19560 | loss 3.672982 (-0.32z)| norm 0.3360 (+1.90z)| lr 5.72e-04 | 4208.15 ms | 32.1% bf16 MFU | 124208 tok/s
step 3300/19560 | loss 3.684424 (-0.04z)| norm 0.2908 (+0.05z)| lr 5.72e-04 | 4221.91 ms | 32.0% bf16 MFU | 124207 tok/s
step 3301/19560 | loss 3.674384 (-0.29z)| norm 0.2912 (+0.05z)| lr 5.72e-04 | 4220.00 ms | 32.0% bf16 MFU | 124208 tok/s
step 3302/19560 | loss 3.699539 (+0.34z)| norm 0.2767 (-0.57z)| lr 5.72e-04 | 4206.59 ms | 32.1% bf16 MFU | 124230 tok/s
step 3303/19560 | loss 3.702147 (+0.41z)| norm 0.2816 (-0.36z)| lr 5.72e-04 | 4233.76 ms | 31.9% bf16 MFU | 124210 tok/s
step 3304/19560 | loss 3.666301 (-0.49z)| norm 0.2884 (-0.07z)| lr 5.72e-04 | 4213.81 ms | 32.0% bf16 MFU | 124220 tok/s
step 3305/19560 | loss 3.676876 (-0.23z)| norm 0.2819 (-0.34z)| lr 5.72e-04 | 4216.56 ms | 32.0% bf16 MFU | 124226 tok/s
step 3306/19560 | loss 3.633640 (-1.30z)| norm 0.2874 (-0.10z)| lr 5.72e-04 | 4214.44 ms | 32.0% bf16 MFU | 124235 tok/s
step 3307/19560 | loss 3.687345 (+0.04z)| norm 0.3051 (+0.64z)| lr 5.72e-04 | 4211.97 ms | 32.1% bf16 MFU | 124247 tok/s
step 3308/19560 | loss 3.648351 (-0.94z)| norm 0.2889 (-0.04z)| lr 5.72e-04 | 4214.42 ms | 32.0% bf16 MFU | 124255 tok/s
step 3309/19560 | loss 3.643382 (-1.06z)| norm 0.2682 (-0.90z)| lr 5.72e-04 | 4235.34 ms | 31.9% bf16 MFU | 124232 tok/s
step 3310/19560 | loss 3.702347 (+0.44z)| norm 0.2571 (-1.35z)| lr 5.72e-04 | 4202.50 ms | 32.1% bf16 MFU | 124258 tok/s
step 3311/19560 | loss 3.748759 (+1.62z)| norm 0.2731 (-0.67z)| lr 5.72e-04 | 4207.30 ms | 32.1% bf16 MFU | 124276 tok/s
step 3312/19560 | loss 3.649878 (-0.89z)| norm 0.2984 (+0.43z)| lr 5.72e-04 | 4236.72 ms | 31.9% bf16 MFU | 124249 tok/s
step 3313/19560 | loss 3.679915 (-0.12z)| norm 0.2774 (-0.47z)| lr 5.72e-04 | 4219.20 ms | 32.0% bf16 MFU | 124250 tok/s
step 3314/19560 | loss 3.712255 (+0.72z)| norm 0.2705 (-0.76z)| lr 5.72e-04 | 4226.46 ms | 31.9% bf16 MFU | 124240 tok/s
step 3315/19560 | loss 3.688611 (+0.10z)| norm 0.2688 (-0.83z)| lr 5.72e-04 | 4217.16 ms | 32.0% bf16 MFU | 124244 tok/s
step 3316/19560 | loss 3.690141 (+0.17z)| norm 0.2441 (-1.87z)| lr 5.72e-04 | 4221.27 ms | 32.0% bf16 MFU | 124242 tok/s
step 3317/19560 | loss 3.657046 (-0.70z)| norm 0.2644 (-0.97z)| lr 5.72e-04 | 4218.80 ms | 32.0% bf16 MFU | 124244 tok/s
step 3318/19560 | loss 3.773414 (+2.33z)| norm 0.2684 (-0.80z)| lr 5.72e-04 | 4230.32 ms | 31.9% bf16 MFU | 124228 tok/s
step 3319/19560 | loss 3.615391 (-1.77z)| norm 0.2505 (-1.54z)| lr 5.72e-04 | 4220.78 ms | 32.0% bf16 MFU | 124228 tok/s
step 3320/19560 | loss 3.614952 (-1.77z)| norm 0.2867 (+0.02z)| lr 5.72e-04 | 4216.51 ms | 32.0% bf16 MFU | 124233 tok/s
step 3321/19560 | loss 3.609272 (-1.88z)| norm 0.2577 (-1.22z)| lr 5.72e-04 | 4274.58 ms | 31.6% bf16 MFU | 124154 tok/s
step 3322/19560 | loss 3.632796 (-1.27z)| norm 0.2810 (-0.21z)| lr 5.72e-04 | 4217.64 ms | 32.0% bf16 MFU | 124162 tok/s
step 3323/19560 | loss 3.674213 (-0.23z)| norm 0.2932 (+0.32z)| lr 5.72e-04 | 4241.25 ms | 31.8% bf16 MFU | 124135 tok/s
step 3324/19560 | loss 3.673904 (-0.23z)| norm 0.2933 (+0.34z)| lr 5.72e-04 | 4200.75 ms | 32.1% bf16 MFU | 124168 tok/s
step 3325/19560 | loss 3.688505 (+0.14z)| norm 0.2856 (-0.00z)| lr 5.72e-04 | 4202.94 ms | 32.1% bf16 MFU | 124197 tok/s
step 3326/19560 | loss 3.650656 (-0.81z)| norm 0.2693 (-0.71z)| lr 5.72e-04 | 4212.06 ms | 32.1% bf16 MFU | 124211 tok/s
step 3327/19560 | loss 3.718460 (+0.90z)| norm 0.2775 (-0.34z)| lr 5.72e-04 | 4218.63 ms | 32.0% bf16 MFU | 124214 tok/s
step 3328/19560 | loss 3.655547 (-0.68z)| norm 0.2960 (+0.45z)| lr 5.72e-04 | 4214.18 ms | 32.0% bf16 MFU | 124224 tok/s
step 3329/19560 | loss 3.690498 (+0.21z)| norm 0.3082 (+0.97z)| lr 5.72e-04 | 4211.04 ms | 32.1% bf16 MFU | 124238 tok/s
step 3330/19560 | loss 3.685176 (+0.08z)| norm 0.3242 (+1.63z)| lr 5.72e-04 | 4218.67 ms | 32.0% bf16 MFU | 124240 tok/s
step 3331/19560 | loss 3.705859 (+0.61z)| norm 0.2638 (-0.94z)| lr 5.72e-04 | 4230.45 ms | 31.9% bf16 MFU | 124225 tok/s
step 3332/19560 | loss 3.701344 (+0.48z)| norm 0.2967 (+0.46z)| lr 5.72e-04 | 4213.25 ms | 32.0% bf16 MFU | 124235 tok/s
step 3333/19560 | loss 3.681056 (-0.06z)| norm 0.3048 (+0.79z)| lr 5.72e-04 | 4232.31 ms | 31.9% bf16 MFU | 124217 tok/s
step 3334/19560 | loss 3.619433 (-1.66z)| norm 0.2963 (+0.42z)| lr 5.72e-04 | 4219.57 ms | 32.0% bf16 MFU | 124219 tok/s
step 3335/19560 | loss 3.689437 (+0.15z)| norm 0.3005 (+0.59z)| lr 5.72e-04 | 4209.60 ms | 32.1% bf16 MFU | 124235 tok/s
step 3336/19560 | loss 3.687625 (+0.11z)| norm 0.2687 (-0.78z)| lr 5.72e-04 | 4259.94 ms | 31.7% bf16 MFU | 124177 tok/s
step 3337/19560 | loss 3.715365 (+0.82z)| norm 0.2657 (-0.92z)| lr 5.72e-04 | 4210.65 ms | 32.1% bf16 MFU | 124194 tok/s
step 3338/19560 | loss 3.725142 (+1.06z)| norm 0.2702 (-0.73z)| lr 5.72e-04 | 4214.57 ms | 32.0% bf16 MFU | 124204 tok/s
step 3339/19560 | loss 3.654925 (-0.77z)| norm 0.2641 (-1.00z)| lr 5.71e-04 | 4200.09 ms | 32.1% bf16 MFU | 124236 tok/s
step 3340/19560 | loss 3.705623 (+0.56z)| norm 0.2818 (-0.23z)| lr 5.71e-04 | 4223.98 ms | 32.0% bf16 MFU | 124230 tok/s
step 3341/19560 | loss 3.699422 (+0.38z)| norm 0.2968 (+0.42z)| lr 5.71e-04 | 4208.50 ms | 32.1% bf16 MFU | 124247 tok/s
step 3342/19560 | loss 3.642984 (-1.10z)| norm 0.3116 (+1.07z)| lr 5.71e-04 | 4215.49 ms | 32.0% bf16 MFU | 124254 tok/s
step 3343/19560 | loss 3.677240 (-0.21z)| norm 0.3165 (+1.30z)| lr 5.71e-04 | 4208.78 ms | 32.1% bf16 MFU | 124269 tok/s
step 3344/19560 | loss 3.670364 (-0.40z)| norm 0.3067 (+0.87z)| lr 5.71e-04 | 4212.72 ms | 32.0% bf16 MFU | 124279 tok/s
step 3345/19560 | loss 3.674875 (-0.27z)| norm 0.2921 (+0.23z)| lr 5.71e-04 | 4212.23 ms | 32.1% bf16 MFU | 124288 tok/s
step 3346/19560 | loss 3.707863 (+0.60z)| norm 0.2672 (-0.87z)| lr 5.71e-04 | 4215.53 ms | 32.0% bf16 MFU | 124292 tok/s
step 3347/19560 | loss 3.622779 (-1.67z)| norm 0.2548 (-1.40z)| lr 5.71e-04 | 4193.26 ms | 32.2% bf16 MFU | 124329 tok/s
step 3348/19560 | loss 3.774861 (+2.32z)| norm 0.2598 (-1.17z)| lr 5.71e-04 | 4236.53 ms | 31.9% bf16 MFU | 124300 tok/s
step 3349/19560 | loss 3.663418 (-0.59z)| norm 0.2949 (+0.35z)| lr 5.71e-04 | 4319.06 ms | 31.3% bf16 MFU | 124155 tok/s
step 3350/19560 | loss 3.681386 (-0.12z)| norm 0.3167 (+1.29z)| lr 5.71e-04 | 4216.41 ms | 32.0% bf16 MFU | 124164 tok/s
step 3351/19560 | loss 3.733436 (+1.22z)| norm 0.3148 (+1.19z)| lr 5.71e-04 | 4204.39 ms | 32.1% bf16 MFU | 124191 tok/s
step 3352/19560 | loss 3.668028 (-0.47z)| norm 0.2921 (+0.19z)| lr 5.71e-04 | 4337.77 ms | 31.1% bf16 MFU | 124025 tok/s
step 3353/19560 | loss 3.656384 (-0.76z)| norm 0.2958 (+0.34z)| lr 5.71e-04 | 4217.51 ms | 32.0% bf16 MFU | 124039 tok/s
step 3354/19560 | loss 3.663587 (-0.56z)| norm 0.2747 (-0.59z)| lr 5.71e-04 | 4215.55 ms | 32.0% bf16 MFU | 124056 tok/s
step 3355/19560 | loss 3.672657 (-0.32z)| norm 0.2905 (+0.13z)| lr 5.71e-04 | 4204.23 ms | 32.1% bf16 MFU | 124088 tok/s
step 3356/19560 | loss 3.740867 (+1.43z)| norm 0.3344 (+2.08z)| lr 5.71e-04 | 4201.65 ms | 32.1% bf16 MFU | 124123 tok/s
step 3357/19560 | loss 3.658690 (-0.69z)| norm 0.3622 (+3.16z)| lr 5.71e-04 | 4206.62 ms | 32.1% bf16 MFU | 124148 tok/s
step 3358/19560 | loss 3.695222 (+0.27z)| norm 0.3796 (+3.66z)| lr 5.71e-04 | 4203.52 ms | 32.1% bf16 MFU | 124177 tok/s
step 3359/19560 | loss 3.665535 (-0.50z)| norm 0.3279 (+1.54z)| lr 5.71e-04 | 4205.54 ms | 32.1% bf16 MFU | 124202 tok/s
step 3360/19560 | loss 3.782640 (+2.55z)| norm 0.3398 (+1.97z)| lr 5.71e-04 | 4303.00 ms | 31.4% bf16 MFU | 124084 tok/s
step 3361/19560 | loss 3.710670 (+0.67z)| norm 0.2805 (-0.37z)| lr 5.71e-04 | 4209.42 ms | 32.1% bf16 MFU | 124107 tok/s
step 3362/19560 | loss 3.709393 (+0.63z)| norm 0.2810 (-0.35z)| lr 5.71e-04 | 4198.23 ms | 32.2% bf16 MFU | 124146 tok/s
step 3363/19560 | loss 3.696055 (+0.27z)| norm 0.2748 (-0.59z)| lr 5.71e-04 | 4203.82 ms | 32.1% bf16 MFU | 124174 tok/s
step 3364/19560 | loss 3.658712 (-0.69z)| norm 0.2818 (-0.31z)| lr 5.71e-04 | 4190.71 ms | 32.2% bf16 MFU | 124221 tok/s
step 3365/19560 | loss 3.700760 (+0.40z)| norm 0.2502 (-1.54z)| lr 5.71e-04 | 4194.73 ms | 32.2% bf16 MFU | 124259 tok/s
step 3366/19560 | loss 3.684311 (-0.04z)| norm 0.3033 (+0.55z)| lr 5.71e-04 | 4199.00 ms | 32.2% bf16 MFU | 124289 tok/s
step 3367/19560 | loss 3.672961 (-0.33z)| norm 0.2846 (-0.20z)| lr 5.71e-04 | 4248.75 ms | 31.8% bf16 MFU | 124245 tok/s
step 3368/19560 | loss 3.687832 (+0.05z)| norm 0.2771 (-0.50z)| lr 5.71e-04 | 4816.77 ms | 28.0% bf16 MFU | 123475 tok/s
step 3369/19560 | loss 3.711433 (+0.66z)| norm 0.2736 (-0.65z)| lr 5.71e-04 | 4276.45 ms | 31.6% bf16 MFU | 123431 tok/s
step 3370/19560 | loss 3.774191 (+2.24z)| norm 0.2949 (+0.20z)| lr 5.71e-04 | 4197.05 ms | 32.2% bf16 MFU | 123505 tok/s
step 3371/19560 | loss 3.635630 (-1.31z)| norm 0.3111 (+0.83z)| lr 5.71e-04 | 4202.53 ms | 32.1% bf16 MFU | 123568 tok/s
step 3372/19560 | loss 3.704744 (+0.46z)| norm 0.2595 (-1.23z)| lr 5.71e-04 | 4202.73 ms | 32.1% bf16 MFU | 123627 tok/s
step 3373/19560 | loss 3.675766 (-0.28z)| norm 0.2632 (-1.08z)| lr 5.71e-04 | 4202.77 ms | 32.1% bf16 MFU | 123683 tok/s
step 3374/19560 | loss 3.772242 (+2.14z)| norm 0.2832 (-0.29z)| lr 5.71e-04 | 4244.28 ms | 31.8% bf16 MFU | 123675 tok/s
step 3375/19560 | loss 3.698991 (+0.30z)| norm 0.3075 (+0.69z)| lr 5.71e-04 | 4200.87 ms | 32.1% bf16 MFU | 123732 tok/s
step 3376/19560 | loss 3.670643 (-0.41z)| norm 0.2723 (-0.71z)| lr 5.71e-04 | 4212.57 ms | 32.1% bf16 MFU | 123768 tok/s
step 3377/19560 | loss 3.687790 (+0.01z)| norm 0.2957 (+0.23z)| lr 5.71e-04 | 4198.28 ms | 32.2% bf16 MFU | 123824 tok/s
step 3378/19560 | loss 3.646342 (-1.03z)| norm 0.2955 (+0.22z)| lr 5.71e-04 | 4201.58 ms | 32.1% bf16 MFU | 123872 tok/s
step 3379/19560 | loss 3.692221 (+0.14z)| norm 0.2697 (-0.83z)| lr 5.71e-04 | 4200.65 ms | 32.1% bf16 MFU | 123919 tok/s
step 3380/19560 | loss 3.729745 (+1.08z)| norm 0.2676 (-0.91z)| lr 5.71e-04 | 4196.00 ms | 32.2% bf16 MFU | 123970 tok/s
step 3381/19560 | loss 3.665642 (-0.53z)| norm 0.3052 (+0.60z)| lr 5.71e-04 | 4193.92 ms | 32.2% bf16 MFU | 124022 tok/s
step 3382/19560 | loss 3.709709 (+0.57z)| norm 0.3079 (+0.72z)| lr 5.71e-04 | 4193.83 ms | 32.2% bf16 MFU | 124072 tok/s
step 3383/19560 | loss 3.670051 (-0.44z)| norm 0.2968 (+0.27z)| lr 5.71e-04 | 4203.66 ms | 32.1% bf16 MFU | 124104 tok/s
step 3384/19560 | loss 3.663780 (-0.60z)| norm 0.2951 (+0.19z)| lr 5.71e-04 | 4192.67 ms | 32.2% bf16 MFU | 124152 tok/s
step 3385/19560 | loss 3.674240 (-0.33z)| norm 0.3169 (+1.07z)| lr 5.71e-04 | 4194.44 ms | 32.2% bf16 MFU | 124194 tok/s
step 3386/19560 | loss 3.613536 (-1.83z)| norm 0.3190 (+1.15z)| lr 5.70e-04 | 4216.50 ms | 32.0% bf16 MFU | 124201 tok/s
step 3387/19560 | loss 3.730393 (+1.11z)| norm 0.2785 (-0.48z)| lr 5.70e-04 | 4204.08 ms | 32.1% bf16 MFU | 124227 tok/s
step 3388/19560 | loss 3.749913 (+1.58z)| norm 0.2665 (-0.96z)| lr 5.70e-04 | 4204.84 ms | 32.1% bf16 MFU | 124250 tok/s
step 3389/19560 | loss 3.665944 (-0.54z)| norm 0.2538 (-1.48z)| lr 5.70e-04 | 4194.64 ms | 32.2% bf16 MFU | 124287 tok/s
step 3390/19560 | loss 3.656459 (-0.78z)| norm 0.2610 (-1.16z)| lr 5.70e-04 | 4207.57 ms | 32.1% bf16 MFU | 124303 tok/s
step 3391/19560 | loss 3.645591 (-1.05z)| norm 0.2536 (-1.44z)| lr 5.70e-04 | 4207.67 ms | 32.1% bf16 MFU | 124318 tok/s
step 3392/19560 | loss 3.672986 (-0.35z)| norm 0.2596 (-1.18z)| lr 5.70e-04 | 4268.08 ms | 31.6% bf16 MFU | 124244 tok/s
step 3393/19560 | loss 3.649353 (-0.96z)| norm 0.2751 (-0.55z)| lr 5.70e-04 | 4210.45 ms | 32.1% bf16 MFU | 124258 tok/s
step 3394/19560 | loss 3.688194 (+0.03z)| norm 0.2903 (+0.06z)| lr 5.70e-04 | 4191.55 ms | 32.2% bf16 MFU | 124299 tok/s
step 3395/19560 | loss 3.710814 (+0.61z)| norm 0.2712 (-0.70z)| lr 5.70e-04 | 4207.20 ms | 32.1% bf16 MFU | 124315 tok/s
step 3396/19560 | loss 3.663250 (-0.60z)| norm 0.2429 (-1.80z)| lr 5.70e-04 | 4247.33 ms | 31.8% bf16 MFU | 124271 tok/s
step 3397/19560 | loss 3.731134 (+1.11z)| norm 0.2945 (+0.26z)| lr 5.70e-04 | 4206.09 ms | 32.1% bf16 MFU | 124290 tok/s
step 3398/19560 | loss 3.662574 (-0.63z)| norm 0.2828 (-0.20z)| lr 5.70e-04 | 4203.86 ms | 32.1% bf16 MFU | 124311 tok/s
step 3399/19560 | loss 3.628056 (-1.47z)| norm 0.2887 (+0.05z)| lr 5.70e-04 | 4191.35 ms | 32.2% bf16 MFU | 124350 tok/s
step 3400/19560 | loss 3.703171 (+0.42z)| norm 0.3203 (+1.38z)| lr 5.70e-04 | 4195.33 ms | 32.2% bf16 MFU | 124381 tok/s
step 3401/19560 | loss 3.646107 (-1.01z)| norm 0.2934 (+0.27z)| lr 5.70e-04 | 4198.20 ms | 32.2% bf16 MFU | 124406 tok/s
step 3402/19560 | loss 3.638455 (-1.18z)| norm 0.2552 (-1.31z)| lr 5.70e-04 | 4209.13 ms | 32.1% bf16 MFU | 124414 tok/s
step 3403/19560 | loss 3.667862 (-0.44z)| norm 0.2754 (-0.47z)| lr 5.70e-04 | 4208.61 ms | 32.1% bf16 MFU | 124422 tok/s
step 3404/19560 | loss 3.663243 (-0.55z)| norm 0.2505 (-1.48z)| lr 5.70e-04 | 4199.84 ms | 32.1% bf16 MFU | 124443 tok/s
step 3405/19560 | loss 3.638862 (-1.17z)| norm 0.2865 (+0.01z)| lr 5.70e-04 | 4203.18 ms | 32.1% bf16 MFU | 124457 tok/s
step 3406/19560 | loss 3.702293 (+0.50z)| norm 0.2884 (+0.07z)| lr 5.70e-04 | 4205.04 ms | 32.1% bf16 MFU | 124468 tok/s
step 3407/19560 | loss 3.722957 (+1.04z)| norm 0.2873 (+0.03z)| lr 5.70e-04 | 4200.55 ms | 32.1% bf16 MFU | 124486 tok/s
step 3408/19560 | loss 3.630884 (-1.36z)| norm 0.2884 (+0.08z)| lr 5.70e-04 | 4197.69 ms | 32.2% bf16 MFU | 124506 tok/s
step 3409/19560 | loss 3.685849 (+0.08z)| norm 0.2798 (-0.29z)| lr 5.70e-04 | 4199.52 ms | 32.2% bf16 MFU | 124523 tok/s
step 3410/19560 | loss 3.666622 (-0.42z)| norm 0.2620 (-1.03z)| lr 5.70e-04 | 4200.34 ms | 32.1% bf16 MFU | 124538 tok/s
step 3411/19560 | loss 3.785542 (+2.60z)| norm 0.2655 (-0.90z)| lr 5.70e-04 | 4196.61 ms | 32.2% bf16 MFU | 124558 tok/s
step 3412/19560 | loss 3.642491 (-1.05z)| norm 0.2773 (-0.41z)| lr 5.70e-04 | 4196.17 ms | 32.2% bf16 MFU | 124577 tok/s
step 3413/19560 | loss 3.673304 (-0.26z)| norm 0.2615 (-1.07z)| lr 5.70e-04 | 4198.21 ms | 32.2% bf16 MFU | 124592 tok/s
step 3414/19560 | loss 3.670880 (-0.31z)| norm 0.2878 (+0.04z)| lr 5.70e-04 | 4212.14 ms | 32.1% bf16 MFU | 124586 tok/s
step 3415/19560 | loss 3.723336 (+1.05z)| norm 0.2822 (-0.20z)| lr 5.70e-04 | 4206.76 ms | 32.1% bf16 MFU | 124589 tok/s
step 3416/19560 | loss 3.667090 (-0.41z)| norm 0.3043 (+0.73z)| lr 5.70e-04 | 4212.21 ms | 32.1% bf16 MFU | 124583 tok/s
step 3417/19560 | loss 3.715899 (+0.88z)| norm 0.3095 (+0.94z)| lr 5.70e-04 | 4206.27 ms | 32.1% bf16 MFU | 124586 tok/s
step 3418/19560 | loss 3.703901 (+0.61z)| norm 0.3099 (+0.96z)| lr 5.70e-04 | 4201.87 ms | 32.1% bf16 MFU | 124595 tok/s
step 3419/19560 | loss 3.603549 (-2.10z)| norm 0.2672 (-0.83z)| lr 5.70e-04 | 4202.47 ms | 32.1% bf16 MFU | 124603 tok/s
step 3420/19560 | loss 3.710813 (+0.80z)| norm 0.2678 (-0.80z)| lr 5.70e-04 | 4202.82 ms | 32.1% bf16 MFU | 124610 tok/s
step 3421/19560 | loss 3.707759 (+0.71z)| norm 0.2703 (-0.71z)| lr 5.70e-04 | 4203.98 ms | 32.1% bf16 MFU | 124615 tok/s
step 3422/19560 | loss 3.638890 (-1.16z)| norm 0.2902 (+0.14z)| lr 5.70e-04 | 4202.45 ms | 32.1% bf16 MFU | 124623 tok/s
step 3423/19560 | loss 3.627515 (-1.45z)| norm 0.2540 (-1.39z)| lr 5.70e-04 | 4213.06 ms | 32.0% bf16 MFU | 124614 tok/s
step 3424/19560 | loss 3.666126 (-0.41z)| norm 0.2692 (-0.72z)| lr 5.70e-04 | 4214.89 ms | 32.0% bf16 MFU | 124602 tok/s
step 3425/19560 | loss 3.707712 (+0.69z)| norm 0.2655 (-0.87z)| lr 5.70e-04 | 4208.75 ms | 32.1% bf16 MFU | 124601 tok/s
step 3426/19560 | loss 3.702685 (+0.55z)| norm 0.2802 (-0.23z)| lr 5.70e-04 | 4292.43 ms | 31.5% bf16 MFU | 124478 tok/s
step 3427/19560 | loss 3.602537 (-2.10z)| norm 0.2563 (-1.26z)| lr 5.70e-04 | 4192.70 ms | 32.2% bf16 MFU | 124506 tok/s
step 3428/19560 | loss 3.741212 (+1.55z)| norm 0.2689 (-0.69z)| lr 5.70e-04 | 4198.73 ms | 32.2% bf16 MFU | 124524 tok/s
step 3429/19560 | loss 3.651787 (-0.79z)| norm 0.3436 (+2.53z)| lr 5.70e-04 | 4202.02 ms | 32.1% bf16 MFU | 124537 tok/s
step 3430/19560 | loss 3.665812 (-0.42z)| norm 0.3509 (+2.74z)| lr 5.70e-04 | 4211.46 ms | 32.1% bf16 MFU | 124534 tok/s
step 3431/19560 | loss 3.688735 (+0.19z)| norm 0.3339 (+1.98z)| lr 5.70e-04 | 4198.35 ms | 32.2% bf16 MFU | 124552 tok/s
step 3432/19560 | loss 3.641751 (-1.03z)| norm 0.3022 (+0.66z)| lr 5.69e-04 | 4213.47 ms | 32.0% bf16 MFU | 124546 tok/s
step 3433/19560 | loss 3.660077 (-0.55z)| norm 0.2813 (-0.19z)| lr 5.69e-04 | 4199.54 ms | 32.2% bf16 MFU | 124561 tok/s
step 3434/19560 | loss 3.636185 (-1.18z)| norm 0.3014 (+0.63z)| lr 5.69e-04 | 4191.99 ms | 32.2% bf16 MFU | 124586 tok/s
step 3435/19560 | loss 3.698923 (+0.46z)| norm 0.3252 (+1.59z)| lr 5.69e-04 | 4199.67 ms | 32.1% bf16 MFU | 124599 tok/s
step 3436/19560 | loss 3.665031 (-0.43z)| norm 0.2849 (-0.06z)| lr 5.69e-04 | 4200.93 ms | 32.1% bf16 MFU | 124609 tok/s
step 3437/19560 | loss 3.704688 (+0.60z)| norm 0.2777 (-0.35z)| lr 5.69e-04 | 4203.66 ms | 32.1% bf16 MFU | 124615 tok/s
step 3438/19560 | loss 3.662747 (-0.50z)| norm 0.2956 (+0.37z)| lr 5.69e-04 | 4207.66 ms | 32.1% bf16 MFU | 124614 tok/s
step 3439/19560 | loss 3.658943 (-0.58z)| norm 0.3097 (+0.94z)| lr 5.69e-04 | 4200.13 ms | 32.1% bf16 MFU | 124625 tok/s
step 3440/19560 | loss 3.643331 (-0.99z)| norm 0.2865 (-0.01z)| lr 5.69e-04 | 4212.05 ms | 32.1% bf16 MFU | 124617 tok/s
