Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22198 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss 11.008742
step    1/19560 | loss 11.010252 (+nanz)| norm 15.1374 (+nanz)| lr 8.57e-07 | 4621.47 ms | 29.2% bf16 MFU | 113446 tok/s
step  144/19560 | loss 6.573740 (-1.30z)| norm 0.8105 (-1.16z)| lr 1.23e-04 | 4156.47 ms | 32.5% bf16 MFU | 125885 tok/s
step  145/19560 | loss 6.594590 (-1.26z)| norm 0.6270 (-1.55z)| lr 1.24e-04 | 4177.41 ms | 32.3% bf16 MFU | 125866 tok/s
step  146/19560 | loss 6.599759 (-1.24z)| norm 0.7985 (-1.15z)| lr 1.25e-04 | 4155.99 ms | 32.5% bf16 MFU | 125881 tok/s
step  147/19560 | loss 6.587889 (-1.24z)| norm 0.5757 (-1.64z)| lr 1.26e-04 | 4169.99 ms | 32.4% bf16 MFU | 125873 tok/s
step  148/19560 | loss 6.622248 (-1.19z)| norm 0.6137 (-1.53z)| lr 1.27e-04 | 4159.95 ms | 32.5% bf16 MFU | 125881 tok/s
step  149/19560 | loss 6.604148 (-1.20z)| norm 0.9592 (-0.73z)| lr 1.28e-04 | 4172.95 ms | 32.4% bf16 MFU | 125869 tok/s
step  150/19560 | loss 6.590884 (-1.20z)| norm 0.9351 (-0.77z)| lr 1.29e-04 | 4160.58 ms | 32.5% bf16 MFU | 125876 tok/s
step  151/19560 | loss 6.596620 (-1.18z)| norm 1.3715 (+0.28z)| lr 1.29e-04 | 4170.34 ms | 32.4% bf16 MFU | 125868 tok/s
step  152/19560 | loss 6.557407 (-1.21z)| norm 1.0228 (-0.55z)| lr 1.30e-04 | 4157.94 ms | 32.5% bf16 MFU | 125879 tok/s
step  153/19560 | loss 6.538983 (-1.22z)| norm 1.4602 (+0.53z)| lr 1.31e-04 | 4173.35 ms | 32.4% bf16 MFU | 125867 tok/s
step  154/19560 | loss 6.545948 (-1.20z)| norm 0.7711 (-1.15z)| lr 1.32e-04 | 4159.04 ms | 32.5% bf16 MFU | 125877 tok/s
step  155/19560 | loss 6.582598 (-1.15z)| norm 0.8079 (-1.05z)| lr 1.33e-04 | 4172.61 ms | 32.4% bf16 MFU | 125865 tok/s
step  156/19560 | loss 6.573215 (-1.15z)| norm 0.7911 (-1.08z)| lr 1.34e-04 | 4158.68 ms | 32.5% bf16 MFU | 125875 tok/s
step  157/19560 | loss 6.564999 (-1.15z)| norm 0.9722 (-0.61z)| lr 1.35e-04 | 4170.57 ms | 32.4% bf16 MFU | 125867 tok/s
step  158/19560 | loss 6.514930 (-1.20z)| norm 0.9750 (-0.59z)| lr 1.35e-04 | 4157.70 ms | 32.5% bf16 MFU | 125879 tok/s
step  159/19560 | loss 6.514951 (-1.19z)| norm 1.4323 (+0.63z)| lr 1.36e-04 | 4175.27 ms | 32.3% bf16 MFU | 125863 tok/s
step  160/19560 | loss 6.521049 (-1.17z)| norm 0.7397 (-1.20z)| lr 1.37e-04 | 4160.76 ms | 32.5% bf16 MFU | 125871 tok/s
step  161/19560 | loss 6.544691 (-1.13z)| norm 1.2959 (+0.32z)| lr 1.38e-04 | 4168.97 ms | 32.4% bf16 MFU | 125865 tok/s
step  162/19560 | loss 6.545934 (-1.12z)| norm 1.3554 (+0.50z)| lr 1.39e-04 | 4158.86 ms | 32.5% bf16 MFU | 125875 tok/s
step  163/19560 | loss 6.433540 (-1.26z)| norm 1.0449 (-0.35z)| lr 1.40e-04 | 4174.21 ms | 32.3% bf16 MFU | 125861 tok/s
step  164/19560 | loss 6.577137 (-1.06z)| norm 0.9001 (-0.75z)| lr 1.41e-04 | 4157.91 ms | 32.5% bf16 MFU | 125873 tok/s
step  165/19560 | loss 6.492131 (-1.16z)| norm 0.9030 (-0.73z)| lr 1.41e-04 | 4172.95 ms | 32.4% bf16 MFU | 125861 tok/s
step  166/19560 | loss 6.480570 (-1.17z)| norm 1.0924 (-0.17z)| lr 1.42e-04 | 4159.54 ms | 32.5% bf16 MFU | 125871 tok/s
step  167/19560 | loss 6.597379 (-1.00z)| norm 0.8442 (-0.88z)| lr 1.43e-04 | 4171.01 ms | 32.4% bf16 MFU | 125862 tok/s
step  168/19560 | loss 6.407262 (-1.26z)| norm 1.1589 (+0.07z)| lr 1.44e-04 | 4163.06 ms | 32.4% bf16 MFU | 125866 tok/s
step  169/19560 | loss 6.451786 (-1.18z)| norm 1.0007 (-0.40z)| lr 1.45e-04 | 4177.31 ms | 32.3% bf16 MFU | 125848 tok/s
step  170/19560 | loss 6.512338 (-1.09z)| norm 1.2302 (+0.33z)| lr 1.46e-04 | 4189.11 ms | 32.2% bf16 MFU | 125813 tok/s
step  171/19560 | loss 6.479221 (-1.13z)| norm 1.2104 (+0.29z)| lr 1.47e-04 | 4201.58 ms | 32.1% bf16 MFU | 125762 tok/s
step  172/19560 | loss 6.466462 (-1.14z)| norm 0.9801 (-0.44z)| lr 1.47e-04 | 4222.48 ms | 32.0% bf16 MFU | 125682 tok/s
step  173/19560 | loss 6.480914 (-1.11z)| norm 1.5831 (+1.58z)| lr 1.48e-04 | 4200.11 ms | 32.1% bf16 MFU | 125639 tok/s
step  174/19560 | loss 6.425045 (-1.19z)| norm 0.8224 (-0.95z)| lr 1.49e-04 | 4184.64 ms | 32.3% bf16 MFU | 125622 tok/s
step  175/19560 | loss 6.458856 (-1.13z)| norm 0.9372 (-0.55z)| lr 1.50e-04 | 4187.56 ms | 32.2% bf16 MFU | 125601 tok/s
step  176/19560 | loss 6.416730 (-1.19z)| norm 0.8892 (-0.71z)| lr 1.51e-04 | 4190.50 ms | 32.2% bf16 MFU | 125576 tok/s
step  177/19560 | loss 6.399880 (-1.21z)| norm 0.9698 (-0.41z)| lr 1.52e-04 | 4190.81 ms | 32.2% bf16 MFU | 125553 tok/s
step  178/19560 | loss 6.431341 (-1.15z)| norm 1.1826 (+0.36z)| lr 1.53e-04 | 4187.78 ms | 32.2% bf16 MFU | 125535 tok/s
step  179/19560 | loss 6.490291 (-1.04z)| norm 0.8794 (-0.72z)| lr 1.53e-04 | 4182.52 ms | 32.3% bf16 MFU | 125526 tok/s
step  180/19560 | loss 6.424993 (-1.15z)| norm 1.4857 (+1.49z)| lr 1.54e-04 | 4238.79 ms | 31.9% bf16 MFU | 125434 tok/s
step  181/19560 | loss 6.439236 (-1.12z)| norm 1.2802 (+0.76z)| lr 1.55e-04 | 4230.12 ms | 31.9% bf16 MFU | 125359 tok/s
step  182/19560 | loss 6.430534 (-1.12z)| norm 0.9441 (-0.47z)| lr 1.56e-04 | 4175.61 ms | 32.3% bf16 MFU | 125369 tok/s
step  183/19560 | loss 6.463459 (-1.06z)| norm 0.7323 (-1.24z)| lr 1.57e-04 | 4186.98 ms | 32.2% bf16 MFU | 125362 tok/s
step  184/19560 | loss 6.406823 (-1.16z)| norm 0.7956 (-0.99z)| lr 1.58e-04 | 4195.64 ms | 32.2% bf16 MFU | 125342 tok/s
step  185/19560 | loss 6.465394 (-1.04z)| norm 0.8709 (-0.70z)| lr 1.59e-04 | 4181.30 ms | 32.3% bf16 MFU | 125344 tok/s
step  186/19560 | loss 6.407650 (-1.15z)| norm 1.4774 (+1.65z)| lr 1.59e-04 | 4177.92 ms | 32.3% bf16 MFU | 125351 tok/s
step  187/19560 | loss 6.471938 (-1.01z)| norm 0.7420 (-1.18z)| lr 1.60e-04 | 4159.81 ms | 32.5% bf16 MFU | 125386 tok/s
step  188/19560 | loss 6.396870 (-1.16z)| norm 0.7474 (-1.14z)| lr 1.61e-04 | 4179.91 ms | 32.3% bf16 MFU | 125388 tok/s
step  189/19560 | loss 6.409274 (-1.13z)| norm 1.2253 (+0.74z)| lr 1.62e-04 | 4164.12 ms | 32.4% bf16 MFU | 125414 tok/s
step  190/19560 | loss 6.367773 (-1.21z)| norm 1.3390 (+1.21z)| lr 1.63e-04 | 4172.30 ms | 32.4% bf16 MFU | 125426 tok/s
step  191/19560 | loss 6.405262 (-1.12z)| norm 1.1014 (+0.28z)| lr 1.64e-04 | 4515.59 ms | 29.9% bf16 MFU | 124960 tok/s
step  192/19560 | loss 6.398538 (-1.13z)| norm 0.9216 (-0.44z)| lr 1.65e-04 | 4464.47 ms | 30.2% bf16 MFU | 124584 tok/s
step  193/19560 | loss 6.377398 (-1.17z)| norm 0.8735 (-0.63z)| lr 1.65e-04 | 4252.71 ms | 31.7% bf16 MFU | 124519 tok/s
step  194/19560 | loss 6.370158 (-1.18z)| norm 0.7674 (-1.05z)| lr 1.66e-04 | 4247.84 ms | 31.8% bf16 MFU | 124464 tok/s
step  195/19560 | loss 6.427714 (-1.04z)| norm 0.9130 (-0.43z)| lr 1.67e-04 | 4177.77 ms | 32.3% bf16 MFU | 124515 tok/s
step  196/19560 | loss 6.416325 (-1.07z)| norm 0.7803 (-0.97z)| lr 1.68e-04 | 4412.28 ms | 30.6% bf16 MFU | 124231 tok/s
step  197/19560 | loss 6.389481 (-1.12z)| norm 0.9087 (-0.43z)| lr 1.69e-04 | 4174.90 ms | 32.3% bf16 MFU | 124298 tok/s
step  198/19560 | loss 6.371243 (-1.16z)| norm 0.7209 (-1.20z)| lr 1.70e-04 | 4212.29 ms | 32.1% bf16 MFU | 124307 tok/s
step  199/19560 | loss 6.306969 (-1.32z)| norm 0.8664 (-0.57z)| lr 1.71e-04 | 4181.10 ms | 32.3% bf16 MFU | 124361 tok/s
step  200/19560 | loss 6.307517 (-1.31z)| norm 1.0371 (+0.17z)| lr 1.71e-04 | 4168.82 ms | 32.4% bf16 MFU | 124431 tok/s
step  201/19560 | loss 6.335395 (-1.24z)| norm 1.1116 (+0.49z)| lr 1.72e-04 | 4175.71 ms | 32.3% bf16 MFU | 124488 tok/s
step  202/19560 | loss 6.325506 (-1.26z)| norm 0.8990 (-0.42z)| lr 1.73e-04 | 4170.99 ms | 32.4% bf16 MFU | 124548 tok/s
step  203/19560 | loss 6.311151 (-1.29z)| norm 1.1641 (+0.73z)| lr 1.74e-04 | 4191.34 ms | 32.2% bf16 MFU | 124575 tok/s
step  204/19560 | loss 6.321631 (-1.26z)| norm 0.8216 (-0.74z)| lr 1.75e-04 | 4175.83 ms | 32.3% bf16 MFU | 124624 tok/s
step  205/19560 | loss 6.298928 (-1.31z)| norm 0.7151 (-1.19z)| lr 1.76e-04 | 4178.53 ms | 32.3% bf16 MFU | 124666 tok/s
step  206/19560 | loss 6.271302 (-1.39z)| norm 0.5021 (-2.07z)| lr 1.77e-04 | 4166.63 ms | 32.4% bf16 MFU | 124725 tok/s
step  207/19560 | loss 6.360522 (-1.12z)| norm 0.6734 (-1.31z)| lr 1.77e-04 | 4177.00 ms | 32.3% bf16 MFU | 124764 tok/s
step  208/19560 | loss 6.273656 (-1.37z)| norm 0.6769 (-1.27z)| lr 1.78e-04 | 4167.92 ms | 32.4% bf16 MFU | 124816 tok/s
step  209/19560 | loss 6.336602 (-1.17z)| norm 0.8820 (-0.39z)| lr 1.79e-04 | 4180.12 ms | 32.3% bf16 MFU | 124846 tok/s
step  210/19560 | loss 6.251688 (-1.42z)| norm 1.3970 (+1.79z)| lr 1.80e-04 | 4172.42 ms | 32.4% bf16 MFU | 124887 tok/s
step  211/19560 | loss 6.301167 (-1.26z)| norm 1.2269 (+1.06z)| lr 1.81e-04 | 4186.13 ms | 32.3% bf16 MFU | 124904 tok/s
step  212/19560 | loss 6.363885 (-1.05z)| norm 0.7761 (-0.83z)| lr 1.82e-04 | 4175.72 ms | 32.3% bf16 MFU | 124937 tok/s
step  213/19560 | loss 6.317413 (-1.20z)| norm 0.9097 (-0.26z)| lr 1.83e-04 | 4179.77 ms | 32.3% bf16 MFU | 124962 tok/s
step  214/19560 | loss 6.282655 (-1.30z)| norm 1.0276 (+0.24z)| lr 1.83e-04 | 4167.10 ms | 32.4% bf16 MFU | 125005 tok/s
step  215/19560 | loss 6.249884 (-1.40z)| norm 0.9145 (-0.24z)| lr 1.84e-04 | 4177.43 ms | 32.3% bf16 MFU | 125030 tok/s
step  216/19560 | loss 6.225291 (-1.48z)| norm 1.0427 (+0.30z)| lr 1.85e-04 | 4177.27 ms | 32.3% bf16 MFU | 125054 tok/s
step  217/19560 | loss 6.219942 (-1.49z)| norm 0.9248 (-0.20z)| lr 1.86e-04 | 4187.05 ms | 32.2% bf16 MFU | 125062 tok/s
step  218/19560 | loss 6.305531 (-1.18z)| norm 0.9313 (-0.17z)| lr 1.87e-04 | 4173.02 ms | 32.4% bf16 MFU | 125091 tok/s
step  219/19560 | loss 6.293392 (-1.21z)| norm 0.8648 (-0.45z)| lr 1.88e-04 | 4182.99 ms | 32.3% bf16 MFU | 125103 tok/s
step  220/19560 | loss 6.295951 (-1.19z)| norm 0.9172 (-0.23z)| lr 1.89e-04 | 4210.21 ms | 32.1% bf16 MFU | 125074 tok/s
step  221/19560 | loss 6.247685 (-1.36z)| norm 0.9700 (-0.01z)| lr 1.89e-04 | 4179.49 ms | 32.3% bf16 MFU | 125093 tok/s
step  222/19560 | loss 6.236104 (-1.40z)| norm 0.7239 (-1.04z)| lr 1.90e-04 | 4169.17 ms | 32.4% bf16 MFU | 125126 tok/s
step  223/19560 | loss 6.374409 (-0.86z)| norm 0.8027 (-0.70z)| lr 1.91e-04 | 4178.91 ms | 32.3% bf16 MFU | 125142 tok/s
step  224/19560 | loss 6.207123 (-1.50z)| norm 0.8344 (-0.57z)| lr 1.92e-04 | 4167.81 ms | 32.4% bf16 MFU | 125175 tok/s
step  225/19560 | loss 6.197450 (-1.52z)| norm 1.1094 (+0.59z)| lr 1.93e-04 | 4184.46 ms | 32.3% bf16 MFU | 125181 tok/s
step  226/19560 | loss 6.238132 (-1.35z)| norm 0.9592 (-0.05z)| lr 1.94e-04 | 4175.75 ms | 32.3% bf16 MFU | 125200 tok/s
step  227/19560 | loss 6.199447 (-1.49z)| norm 0.8002 (-0.71z)| lr 1.95e-04 | 4179.65 ms | 32.3% bf16 MFU | 125212 tok/s
step  228/19560 | loss 6.230466 (-1.36z)| norm 0.8063 (-0.68z)| lr 1.95e-04 | 4174.81 ms | 32.3% bf16 MFU | 125230 tok/s
step  229/19560 | loss 6.240688 (-1.31z)| norm 0.7209 (-1.04z)| lr 1.96e-04 | 4182.63 ms | 32.3% bf16 MFU | 125236 tok/s
step  230/19560 | loss 6.188414 (-1.51z)| norm 0.7409 (-0.94z)| lr 1.97e-04 | 4164.54 ms | 32.4% bf16 MFU | 125269 tok/s
step  231/19560 | loss 6.177166 (-1.54z)| norm 0.8721 (-0.38z)| lr 1.98e-04 | 4174.18 ms | 32.3% bf16 MFU | 125286 tok/s
step  232/19560 | loss 6.166073 (-1.57z)| norm 0.8589 (-0.43z)| lr 1.99e-04 | 4180.08 ms | 32.3% bf16 MFU | 125293 tok/s
step  233/19560 | loss 6.256610 (-1.18z)| norm 0.7967 (-0.68z)| lr 2.00e-04 | 4188.15 ms | 32.2% bf16 MFU | 125287 tok/s
step  234/19560 | loss 6.180317 (-1.49z)| norm 0.9125 (-0.19z)| lr 2.01e-04 | 4169.53 ms | 32.4% bf16 MFU | 125310 tok/s
step  235/19560 | loss 6.184452 (-1.46z)| norm 0.8028 (-0.65z)| lr 2.01e-04 | 4175.40 ms | 32.3% bf16 MFU | 125323 tok/s
step  236/19560 | loss 6.190324 (-1.42z)| norm 0.7345 (-0.93z)| lr 2.02e-04 | 4177.51 ms | 32.3% bf16 MFU | 125332 tok/s
step  237/19560 | loss 6.192926 (-1.40z)| norm 0.8591 (-0.40z)| lr 2.03e-04 | 4182.67 ms | 32.3% bf16 MFU | 125333 tok/s
step  238/19560 | loss 6.152856 (-1.57z)| norm 0.7782 (-0.73z)| lr 2.04e-04 | 4174.63 ms | 32.3% bf16 MFU | 125345 tok/s
step  239/19560 | loss 6.143903 (-1.59z)| norm 0.7206 (-0.98z)| lr 2.05e-04 | 4176.96 ms | 32.3% bf16 MFU | 125354 tok/s
step  240/19560 | loss 6.183730 (-1.40z)| norm 0.7047 (-1.05z)| lr 2.06e-04 | 4166.79 ms | 32.4% bf16 MFU | 125378 tok/s
step  241/19560 | loss 6.154095 (-1.53z)| norm 0.7011 (-1.05z)| lr 2.07e-04 | 4220.33 ms | 32.0% bf16 MFU | 125320 tok/s
step  242/19560 | loss 6.170349 (-1.43z)| norm 0.8141 (-0.55z)| lr 2.07e-04 | 4167.33 ms | 32.4% bf16 MFU | 125345 tok/s
step  243/19560 | loss 6.151607 (-1.50z)| norm 0.8947 (-0.19z)| lr 2.08e-04 | 4186.66 ms | 32.2% bf16 MFU | 125339 tok/s
step  244/19560 | loss 6.213929 (-1.19z)| norm 0.9491 (+0.05z)| lr 2.09e-04 | 4163.94 ms | 32.4% bf16 MFU | 125367 tok/s
step  245/19560 | loss 6.145094 (-1.51z)| norm 0.9860 (+0.20z)| lr 2.10e-04 | 4181.33 ms | 32.3% bf16 MFU | 125368 tok/s
step  246/19560 | loss 6.250987 (-0.98z)| norm 1.2474 (+1.35z)| lr 2.11e-04 | 4163.68 ms | 32.4% bf16 MFU | 125396 tok/s
step  247/19560 | loss 6.213789 (-1.16z)| norm 1.1901 (+1.08z)| lr 2.12e-04 | 4181.06 ms | 32.3% bf16 MFU | 125396 tok/s
step  248/19560 | loss 6.220041 (-1.11z)| norm 0.8807 (-0.29z)| lr 2.13e-04 | 4163.24 ms | 32.4% bf16 MFU | 125423 tok/s
step  249/19560 | loss 6.116169 (-1.62z)| norm 0.9613 (+0.06z)| lr 2.13e-04 | 4194.39 ms | 32.2% bf16 MFU | 125402 tok/s
step  250/19560 | loss 6.159375 (-1.39z)| norm 0.9089 (-0.18z)| lr 2.14e-04 | 4167.35 ms | 32.4% bf16 MFU | 125422 tok/s
val loss 6.208999
evaluating HellaSwag: 0/1256evaluating HellaSwag: 10/1256evaluating HellaSwag: 20/1256evaluating HellaSwag: 30/1256evaluating HellaSwag: 40/1256evaluating HellaSwag: 50/1256evaluating HellaSwag: 60/1256evaluating HellaSwag: 70/1256evaluating HellaSwag: 80/1256evaluating HellaSwag: 90/1256evaluating HellaSwag: 100/1256evaluating HellaSwag: 110/1256evaluating HellaSwag: 120/1256evaluating HellaSwag: 130/1256evaluating HellaSwag: 140/1256evaluating HellaSwag: 150/1256evaluating HellaSwag: 160/1256evaluating HellaSwag: 170/1256evaluating HellaSwag: 180/1256evaluating HellaSwag: 190/1256evaluating HellaSwag: 200/1256evaluating HellaSwag: 210/1256evaluating HellaSwag: 220/1256evaluating HellaSwag: 230/1256evaluating HellaSwag: 240/1256evaluating HellaSwag: 250/1256evaluating HellaSwag: 260/1256evaluating HellaSwag: 270/1256evaluating HellaSwag: 280/1256evaluating HellaSwag: 290/1256evaluating HellaSwag: 300/1256evaluating HellaSwag: 310/1256evaluating HellaSwag: 320/1256evaluating HellaSwag: 330/1256evaluating HellaSwag: 340/1256evaluating HellaSwag: 350/1256evaluating HellaSwag: 360/1256evaluating HellaSwag: 370/1256evaluating HellaSwag: 380/1256evaluating HellaSwag: 390/1256evaluating HellaSwag: 400/1256evaluating HellaSwag: 410/1256evaluating HellaSwag: 420/1256evaluating HellaSwag: 430/1256evaluating HellaSwag: 440/1256evaluating HellaSwag: 450/1256evaluating HellaSwag: 460/1256evaluating HellaSwag: 470/1256evaluating HellaSwag: 480/1256evaluating HellaSwag: 490/1256evaluating HellaSwag: 500/1256evaluating HellaSwag: 510/1256evaluating HellaSwag: 520/1256evaluating HellaSwag: 530/1256evaluating HellaSwag: 540/1256evaluating HellaSwag: 550/1256evaluating HellaSwag: 560/1256evaluating HellaSwag: 570/1256evaluating HellaSwag: 580/1256evaluating HellaSwag: 590/1256evaluating HellaSwag: 600/1256evaluating HellaSwag: 610/1256evaluating HellaSwag: 620/1256evaluating HellaSwag: 630/1256evaluating HellaSwag: 640/1256evaluating HellaSwag: 650/1256evaluating HellaSwag: 660/1256evaluating HellaSwag: 670/1256evaluating HellaSwag: 680/1256evaluating HellaSwag: 690/1256evaluating HellaSwag: 700/1256evaluating HellaSwag: 710/1256evaluating HellaSwag: 720/1256evaluating HellaSwag: 730/1256evaluating HellaSwag: 740/1256evaluating HellaSwag: 750/1256evaluating HellaSwag: 760/1256evaluating HellaSwag: 770/1256evaluating HellaSwag: 780/1256evaluating HellaSwag: 790/1256evaluating HellaSwag: 800/1256evaluating HellaSwag: 810/1256evaluating HellaSwag: 820/1256evaluating HellaSwag: 830/1256evaluating HellaSwag: 840/1256evaluating HellaSwag: 850/1256evaluating HellaSwag: 860/1256evaluating HellaSwag: 870/1256evaluating HellaSwag: 880/1256evaluating HellaSwag: 890/1256evaluating HellaSwag: 900/1256evaluating HellaSwag: 910/1256evaluating HellaSwag: 920/1256evaluating HellaSwag: 930/1256evaluating HellaSwag: 940/1256evaluating HellaSwag: 950/1256evaluating HellaSwag: 960/1256evaluating HellaSwag: 970/1256evaluating HellaSwag: 980/1256evaluating HellaSwag: 990/1256evaluating HellaSwag: 1000/1256evaluating HellaSwag: 1010/1256evaluating HellaSwag: 1020/1256evaluating HellaSwag: 1030/1256evaluating HellaSwag: 1040/1256evaluating HellaSwag: 1050/1256evaluating HellaSwag: 1060/1256evaluating HellaSwag: 1070/1256evaluating HellaSwag: 1080/1256evaluating HellaSwag: 1090/1256evaluating HellaSwag: 1100/1256evaluating HellaSwag: 1110/1256evaluating HellaSwag: 1120/1256evaluating HellaSwag: 1130/1256evaluating HellaSwag: 1140/1256evaluating HellaSwag: 1150/1256evaluating HellaSwag: 1160/1256evaluating HellaSwag: 1170/1256evaluating HellaSwag: 1180/1256evaluating HellaSwag: 1190/1256evaluating HellaSwag: 1200/1256evaluating HellaSwag: 1210/1256evaluating HellaSwag: 1220/1256evaluating HellaSwag: 1230/1256evaluating HellaSwag: 1240/1256evaluating HellaSwag: 1250/1256HellaSwag: 2500/10042 = 0.248954
step  251/19560 | loss 6.222259 (-1.05z)| norm 0.9454 (-0.02z)| lr 2.15e-04 | 4201.82 ms | 32.1% bf16 MFU | 125390 tok/s
step  252/19560 | loss 6.139060 (-1.48z)| norm 1.0016 (+0.27z)| lr 2.16e-04 | 4272.55 ms | 31.6% bf16 MFU | 125256 tok/s
step  253/19560 | loss 6.150771 (-1.41z)| norm 0.8651 (-0.36z)| lr 2.17e-04 | 4188.89 ms | 32.2% bf16 MFU | 125251 tok/s
step  254/19560 | loss 6.119084 (-1.57z)| norm 0.7477 (-0.90z)| lr 2.18e-04 | 4190.64 ms | 32.2% bf16 MFU | 125244 tok/s
step  255/19560 | loss 6.115254 (-1.57z)| norm 0.7818 (-0.73z)| lr 2.19e-04 | 4188.18 ms | 32.2% bf16 MFU | 125241 tok/s
step  256/19560 | loss 6.152792 (-1.36z)| norm 0.8496 (-0.41z)| lr 2.19e-04 | 4192.77 ms | 32.2% bf16 MFU | 125231 tok/s
step  257/19560 | loss 6.200411 (-1.09z)| norm 0.9634 (+0.15z)| lr 2.20e-04 | 4174.64 ms | 32.3% bf16 MFU | 125249 tok/s
step  258/19560 | loss 6.129179 (-1.48z)| norm 0.8171 (-0.55z)| lr 2.21e-04 | 4181.43 ms | 32.3% bf16 MFU | 125256 tok/s
step  259/19560 | loss 6.116148 (-1.54z)| norm 1.0287 (+0.46z)| lr 2.22e-04 | 4191.41 ms | 32.2% bf16 MFU | 125247 tok/s
step  260/19560 | loss 6.086681 (-1.69z)| norm 1.0254 (+0.43z)| lr 2.23e-04 | 4184.29 ms | 32.3% bf16 MFU | 125250 tok/s
step  261/19560 | loss 6.098022 (-1.62z)| norm 0.8488 (-0.43z)| lr 2.24e-04 | 4195.97 ms | 32.2% bf16 MFU | 125235 tok/s
step  262/19560 | loss 6.138419 (-1.37z)| norm 0.7298 (-1.01z)| lr 2.25e-04 | 4187.15 ms | 32.2% bf16 MFU | 125234 tok/s
step  263/19560 | loss 6.093211 (-1.62z)| norm 0.8611 (-0.38z)| lr 2.25e-04 | 4189.27 ms | 32.2% bf16 MFU | 125230 tok/s
step  264/19560 | loss 6.049329 (-1.86z)| norm 0.6349 (-1.45z)| lr 2.26e-04 | 4169.92 ms | 32.4% bf16 MFU | 125255 tok/s
step  265/19560 | loss 6.130955 (-1.35z)| norm 0.8878 (-0.22z)| lr 2.27e-04 | 4186.80 ms | 32.2% bf16 MFU | 125253 tok/s
step  266/19560 | loss 6.127565 (-1.36z)| norm 0.8181 (-0.55z)| lr 2.28e-04 | 4184.47 ms | 32.3% bf16 MFU | 125255 tok/s
step  267/19560 | loss 6.105062 (-1.48z)| norm 0.7420 (-0.93z)| lr 2.29e-04 | 4176.93 ms | 32.3% bf16 MFU | 125268 tok/s
step  268/19560 | loss 6.095211 (-1.51z)| norm 0.6955 (-1.14z)| lr 2.30e-04 | 4169.17 ms | 32.4% bf16 MFU | 125293 tok/s
step  269/19560 | loss 6.082567 (-1.57z)| norm 0.6971 (-1.11z)| lr 2.31e-04 | 4207.40 ms | 32.1% bf16 MFU | 125259 tok/s
step  270/19560 | loss 6.192090 (-0.88z)| norm 0.8549 (-0.35z)| lr 2.31e-04 | 4161.34 ms | 32.4% bf16 MFU | 125295 tok/s
step  271/19560 | loss 6.120798 (-1.31z)| norm 1.0542 (+0.61z)| lr 2.32e-04 | 4184.49 ms | 32.3% bf16 MFU | 125295 tok/s
step  272/19560 | loss 6.059509 (-1.68z)| norm 1.2214 (+1.40z)| lr 2.33e-04 | 4175.06 ms | 32.3% bf16 MFU | 125309 tok/s
